11	1	1	1	140.640000	96.277000	9.195400	21.850000
11	1	2	1	206.420000	80.678000	6.334300	17.235000
11	1	25	3	281.850000	78.206000	33.233000	29.567000
11	1	24	3	262.310000	88.463000	42.846000	34.885000
11	1	27	3	-1.069100	191.880000	88.077000	65.029000
11	1	23	3	146.270000	149.080000	90.547000	58.444000
11	2	1	1	134.610000	89.421000	9.195400	21.850000
11	2	2	1	200.700000	75.725000	6.334300	17.235000
11	2	25	3	275.760000	72.981000	33.979000	29.940000
11	2	24	3	257.200000	83.956000	43.447000	34.284000
11	2	27	3	-1.892300	186.120000	84.785000	69.145000
11	2	23	3	140.510000	141.670000	90.547000	58.444000
11	3	1	1	122.700000	80.247000	9.195400	21.850000
11	3	2	1	188.830000	67.318000	6.334300	17.235000
11	3	25	3	265.560000	63.775000	33.606000	29.567000
11	3	24	3	245.180000	75.543000	42.245000	34.284000
11	3	27	3	-1.480700	175.420000	73.260000	69.556000
11	3	23	3	125.700000	134.260000	94.662000	55.974000
11	4	1	1	111.320000	71.661000	9.195400	21.850000
11	4	2	1	176.970000	58.911000	6.334300	17.235000
11	4	25	3	253.300000	56.996000	33.233000	29.194000
11	4	24	3	233.170000	68.331000	42.245000	34.284000
11	4	27	3	-1.069100	164.720000	61.736000	69.968000
11	4	23	3	115.820000	126.850000	93.839000	55.974000
11	5	1	1	107.460000	68.442000	9.195400	21.850000
11	5	2	1	172.310000	56.460000	6.334300	17.235000
11	5	25	3	249.630000	55.068000	35.099000	30.687000
11	5	24	3	229.560000	65.928000	42.245000	33.683000
11	5	27	3	-1.069100	161.430000	60.090000	69.968000
11	5	23	3	114.170000	123.560000	91.370000	55.974000
11	6	1	1	104.030000	66.939000	9.195400	21.850000
11	6	2	1	170.350000	55.357000	6.334300	17.235000
11	6	25	3	245.530000	53.326000	34.477000	30.687000
11	6	24	3	228.360000	64.726000	42.245000	31.880000
11	6	27	3	-0.657560	158.130000	57.209000	69.968000
11	6	23	3	109.640000	121.910000	92.193000	55.974000
11	7	1	1	99.733000	64.363000	9.195400	21.850000
11	7	2	1	165.370000	53.819000	6.334300	17.235000
11	7	25	3	241.420000	51.584000	33.855000	30.687000
11	7	24	3	222.350000	62.923000	42.846000	33.082000
11	7	27	3	-0.245980	154.840000	54.328000	69.968000
11	7	23	3	105.120000	120.270000	93.016000	55.974000
11	8	1	1	93.294000	62.432000	9.195400	21.850000
11	8	2	1	160.390000	52.281000	6.334300	17.235000
11	8	25	3	237.320000	49.843000	33.233000	30.687000
11	8	24	3	215.140000	61.721000	44.048000	33.082000
11	8	27	3	-0.245980	152.780000	50.624000	69.968000
11	8	23	3	98.532000	117.800000	93.016000	57.621000
11	9	1	1	90.289000	62.432000	9.195400	21.850000
11	9	2	1	155.420000	50.743000	6.334300	17.235000
11	9	25	3	232.840000	49.470000	33.233000	30.687000
11	9	24	3	213.940000	61.721000	42.245000	31.880000
11	9	27	3	-0.245980	150.730000	46.920000	69.968000
11	9	23	3	94.416000	116.980000	93.016000	57.621000
11	10	1	1	88.347000	63.541000	9.195400	21.850000
11	10	2	1	152.890000	52.139000	6.334300	17.235000
11	10	25	3	230.600000	51.149000	33.793000	30.873000
11	10	24	3	209.130000	63.223000	42.395000	31.880000
11	10	27	3	0.028403	151.550000	43.353000	69.145000
11	10	23	3	94.416000	117.800000	93.016000	57.621000
11	11	1	1	85.017000	66.038000	8.640500	21.295000
11	11	2	1	150.360000	53.536000	6.334300	17.235000
11	11	25	3	228.360000	52.828000	34.353000	31.060000
11	11	24	3	204.320000	64.726000	42.545000	31.880000
11	11	27	3	0.302790	152.370000	39.786000	68.322000
11	11	23	3	90.301000	119.450000	93.016000	57.621000
11	12	1	1	78.358000	66.871000	8.640500	21.295000
11	12	2	1	143.890000	54.952000	6.334300	17.235000
11	12	25	3	221.830000	54.508000	34.166000	30.500000
11	12	24	3	199.510000	66.228000	42.696000	31.880000
11	12	27	3	0.577170	153.190000	36.219000	67.498000
11	12	23	3	81.246000	121.910000	93.016000	57.621000
11	13	1	1	70.867000	67.148000	8.640500	21.295000
11	13	2	1	137.420000	56.369000	6.334300	17.235000
11	13	25	3	215.300000	56.187000	33.979000	29.940000
11	13	24	3	194.710000	67.730000	42.846000	31.880000
11	13	27	3	0.577170	151.550000	29.633000	55.974000
11	13	23	3	75.484000	121.910000	93.016000	57.621000
11	14	1	1	62.266000	66.593000	8.640500	21.295000
11	14	2	1	128.220000	57.421000	6.334300	17.235000
11	14	25	3	208.580000	58.302000	33.979000	29.940000
11	14	24	3	186.290000	67.730000	43.447000	34.284000
11	14	27	3	0.577170	150.730000	22.225000	45.273000
11	14	23	3	69.722000	121.910000	90.547000	57.621000
11	15	1	1	55.330000	68.813000	8.640500	21.295000
11	15	2	1	121.540000	59.242000	6.334300	17.235000
11	15	25	3	201.860000	60.417000	33.979000	29.940000
11	15	24	3	179.080000	70.134000	43.447000	34.284000
11	15	23	3	60.667000	124.380000	90.547000	57.621000
11	16	1	1	49.610000	70.861000	8.640500	21.295000
11	16	2	1	115.710000	60.456000	7.101900	17.235000
11	16	25	3	195.150000	62.531000	33.979000	29.940000
11	16	24	3	173.070000	72.839000	43.747000	34.284000
11	16	23	3	54.082000	126.850000	90.547000	57.621000
11	17	1	1	43.677000	74.639000	8.085600	19.631000
11	17	2	1	110.130000	63.613000	6.334300	17.235000
11	17	25	3	190.030000	66.323000	33.979000	29.940000
11	17	24	3	167.060000	75.543000	44.048000	34.284000
11	17	23	3	49.143000	129.320000	90.547000	57.621000
11	18	1	1	40.755000	77.434000	8.085600	19.631000
